MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State
20631963560,Residential,0.0319,51,103,2
20631963570,Commercial,0.0242,0,0,2
20631963580,Residential,0.0388,43,102,2
20631963590,Residential,0.0629,59,166,2
20631963600,Residential,0.6853,42,117,2
20631963610,Residential,0.0232,38,99,2
20631963620,Residential,0.0193,25,74,2
20631963630,Commercial,0.0182,0,0,2
20631963640,Residential,0.016,20,39,2
20631963650,Education,0.0175,0,0,2
20631963660,Residential,0.0217,40,80,2
20631963670,Residential,0.0124,27,47,2
20631963680,Parkland,61.7579,0,0,2
20631963690,Parkland,0.0066,0,0,2
20631963700,Residential,0.0338,52,147,2
20631963710,Parkland,0.0079,0,0,2
20631963720,Other,1.3148,27,82,2
20631963730,Residential,0.0351,50,137,2
20631963740,Residential,0.0567,65,211,2
20631963750,Residential,0.0721,53,181,2
20631963760,Residential,0.0281,42,155,2
20631963770,Residential,0.0395,27,98,2
20631963780,Parkland,0.4392,0,0,2
20631963790,Residential,0.0251,20,79,2
20631963800,Residential,0.0447,70,185,2
20631963810,Residential,0.036,41,106,2
20631963820,Residential,0.0325,36,82,2
20631963830,Residential,0.0226,30,64,2
20631963840,Residential,0.0275,32,86,2
20631963850,Residential,0.0365,54,178,2
20631963860,Residential,0.057,25,81,2
20631963880,Parkland,0.0327,0,0,2
20631963890,Residential,0.0437,26,73,2
20631963900,Residential,0.0398,39,134,2
20631963910,Residential,0.0231,20,43,2
20631963920,Water,0.0086,0,0,2
20631963930,Parkland,0.0342,0,0,2
20631963940,Residential,0.0212,30,56,2
20631963950,Residential,0.0288,31,83,2
20631963960,Residential,0.0159,59,90,2
20631963970,Residential,0.0188,28,67,2
20631963980,Commercial,0.0464,0,0,2
20631963990,Residential,0.0127,51,97,2
20631964000,Residential,0.4551,3,739,2
20631964010,Transport,0.0898,0,5,2
20631964020,Residential,0.0268,17,28,2
20631964030,Residential,0.0306,29,66,2
20631964040,Residential,1.5112,53,165,2
20631964050,Residential,0.5937,42,131,2
20631964060,Residential,0.0351,50,130,2
20631964070,Residential,0.0321,36,120,2
20631964080,Hospital/Medical,0.1436,5,74,2
20631964090,Residential,0.0466,57,83,2
20631964100,Residential,0.0512,51,181,2
20631964110,Parkland,0.0506,0,0,2
20631964120,Residential,0.0423,61,171,2
20631964130,Other,0.6972,4,14,2
20631964140,Residential,0.0574,37,127,2
20631964150,Residential,0.0308,44,151,2
20631964160,Residential,0.0323,29,74,2
20631964170,Residential,0.0774,19,74,2
20631964180,Residential,0.0394,43,144,2
20631964200,Residential,0.0492,60,183,2
20631964210,Residential,0.0206,35,97,2
20631964220,Residential,0.0468,62,184,2
20631964230,Residential,0.0244,31,102,2
20631964240,Residential,0.0373,46,174,2
20631964250,Residential,0.024,36,113,2
20631964260,Primary Production,35.9185,5,7,2
20631964270,Primary Production,17.7227,6,9,2
20631964280,Parkland,6.5304,0,0,2
20631964290,Residential,0.0251,13,54,2
20631964300,Residential,0.9439,10,22,2
20631964310,Industrial,0.5241,0,0,2
20631964320,Primary Production,1.578,41,86,2
20631964330,Residential,0.0317,34,74,2
20631964340,Residential,0.0338,36,99,2
20631964350,Residential,0.0293,32,100,2
20631964360,Residential,0.0387,49,147,2
20631964370,Residential,0.6062,21,34,2
20631964380,Residential,0.043,41,55,2
20631964390,Commercial,0.0047,0,0,2
20631964400,Residential,0.0415,38,58,2
20631964410,Residential,0.0157,31,73,2
20631964420,Parkland,0.067,0,0,2
20631964430,Parkland,0.0603,0,0,2
20631964440,Education,0.061,0,3,2
20631964450,Primary Production,28.6791,27,50,2
20631964460,Parkland,61.4168,0,0,2
20631964470,Residential,1.472,28,26,2
20631964480,Primary Production,26.8334,15,44,2
20631964490,Residential,0.1241,26,56,2
20631964500,Residential,0.0045,33,49,2
20631964510,Residential,0.0295,51,120,2
20631964520,Residential,0.0202,28,73,2
20631964530,Primary Production,10.9202,19,49,2
20631964540,Residential,0.026,43,144,2
20631964550,Residential,0.021,43,109,2
20631964560,Residential,0.0238,41,113,2
20631964570,Primary Production,58.5445,37,78,2
20631964580,Residential,0.0389,35,94,2
20631964590,Primary Production,29.1297,39,94,2
20631964600,Residential,0.0031,38,50,2
20631964610,Residential,0.0151,26,60,2
20631964620,Residential,0.0436,28,69,2
20631964630,Residential,0.0434,30,64,2
20631964640,Parkland,0.0393,0,0,2
20631964650,Residential,0.0221,35,86,2
20631964660,Residential,0.0229,27,69,2
20631964670,Residential,0.0191,30,73,2
20631964680,Residential,0.0194,30,78,2
20631964690,Primary Production,29.5989,41,96,2
20631964700,Parkland,0.0665,0,0,2
20631964710,Parkland,0.0123,0,0,2
20631964720,Residential,0.0438,51,143,2
20631964730,Residential,0.048,57,168,2
20631964740,Residential,0.0171,42,93,2
20631964750,Residential,0.0329,34,92,2
20631964760,Residential,0.0383,50,207,2
20631964770,Residential,0.0299,29,57,2
20631964780,Residential,0.058,41,114,2
20631964790,Residential,0.0633,53,134,2
20631964800,Residential,0.0544,45,115,2
20631964810,Parkland,0.1768,0,0,2
20631964820,Parkland,0.0521,0,0,2
20631964830,Residential,0.0053,60,73,2
20631964840,Residential,0.0022,73,81,2
20631964850,Residential,0.0081,26,59,2
20631964860,Residential,0.0164,33,59,2
20631964870,Residential,0.5596,37,88,2
20631964880,Residential,0.0337,49,142,2
20631964890,Hospital/Medical,0.0202,0,95,2
20631964900,Industrial,0.036,0,0,2
20631964910,Residential,0.2458,33,89,2
20631964920,Parkland,10.4173,0,3,2
20631964930,Commercial,0.0543,0,0,2
20631964940,Residential,0.0426,56,80,2
20631964950,Residential,0.0399,42,99,2
20631964960,Residential,0.0478,33,117,2
20631964970,Residential,0.0541,42,136,2
20631964980,Residential,0.2247,42,77,2
20631964990,Residential,0.0312,26,29,2
20631965000,Residential,0.0269,43,85,2
20631965010,Parkland,0.0148,0,0,2
20631965020,Residential,0.0246,30,89,2
20631965030,Residential,0.1393,20,57,2
20631965040,Residential,0.111,30,63,2
20631965050,Residential,0.1409,43,93,2
20631965060,Industrial,0.0794,0,0,2
20631965070,Residential,0.0516,60,184,2
20631965080,Residential,0.034,35,92,2
20631965090,Residential,0.0647,19,49,2
20631965100,Primary Production,8.6009,17,27,2
20631965110,Residential,3.7268,6,19,2
20631965120,Residential,0.0319,35,98,2
20631965130,Residential,0.0274,40,115,2
20631965140,Residential,0.0118,21,53,2
20631965150,Residential,0.0275,46,138,2
20631965160,Residential,0.0313,51,155,2
20631965170,Commercial,0.1181,4,9,2
20631965180,Industrial,0.4673,3,5,2
20631965190,Residential,0.0239,34,74,2
20631965200,Residential,0.0395,44,91,2
20631965210,Residential,0.0268,37,64,2
20631965220,Residential,0.0335,48,99,2
20631965230,Residential,0.0415,43,134,2
20631965240,Residential,0.0452,51,127,2
20631965250,Primary Production,154.3602,58,129,2
20631965260,Residential,1.1427,36,91,2
20631965270,Residential,0.0153,35,62,2
20631965280,Residential,0.3046,17,48,2
20631965290,Residential,0.0474,56,154,2
20631965300,Residential,0.0372,42,136,2
20631965310,Residential,0.0416,64,203,2
20631965320,Parkland,0.4441,0,0,2
20631965330,Residential,0.1613,28,63,2
20631965340,Commercial,0.0503,0,0,2
20631965350,Residential,0.0482,67,204,2
20631965360,Parkland,0.5346,0,0,2
20631965370,Primary Production,6.6036,9,25,2
20631965380,Parkland,1.5764,0,0,2
20631965390,Parkland,46.9534,0,0,2
20631965400,Other,378.6601,21,23,2
20631965410,Primary Production,46.3108,0,11,2
20631965420,Industrial,0.0958,0,0,2
20631965440,Residential,0.0485,55,148,2
20631965450,Residential,0.3048,37,122,2
20631965460,Parkland,0.0627,0,0,2
20631965470,Residential,0.0664,68,206,2
20631965480,Residential,0.0717,48,113,2
20631965490,Residential,0.0272,38,50,2
20631965500,Commercial,0.0193,18,6,2
20631965510,Residential,0.1361,30,99,2
20631965520,Residential,0.0198,24,49,2
20631965530,Residential,0.0687,50,118,2
20631965540,Commercial,0.0698,0,3,2
20631965550,Commercial,0.0224,3,0,2
20631965560,Residential,0.0472,55,123,2
20631965570,Residential,0.0374,39,89,2
20631965580,Residential,0.046,55,99,2
20631965590,Residential,0.0671,56,122,2
20631965600,Education,0.0423,0,0,2
20631965610,Residential,0.0359,35,107,2
20631965620,Residential,0.1292,64,147,2
20631965630,Education,0.0153,0,0,2
20631965640,Residential,0.006,130,173,2
20631965650,Residential,0.5939,36,109,2
20631965660,Commercial,0.0316,0,0,2
20631965670,Education,0.0378,0,0,2
20631965680,Residential,0.0277,33,73,2
20631965690,Residential,0.0224,21,68,2
20631965700,Residential,0.0787,62,166,2
20631965710,Residential,0.0676,64,85,2
20631965720,Residential,0.0337,29,62,2
20631965730,Residential,0.028,60,119,2
20631965740,Residential,0.0267,62,119,2
20631965750,Residential,0.0181,59,65,2
20631965760,Residential,0.0387,52,151,2
20631965770,Residential,0.0062,73,109,2
20631965780,Residential,0.0216,30,93,2
20631965790,Residential,0.0139,37,96,2
20631965800,Residential,0.0139,29,99,2
20631965810,Residential,0.0078,29,58,2
20631965820,Primary Production,10.2276,43,88,2
20631965830,Parkland,0.0097,0,0,2
20631965840,Parkland,0.0152,0,0,2
20631965850,Parkland,97.0204,0,0,2
20631965860,Parkland,2.3213,0,0,2
20631965870,Primary Production,100.6417,47,106,2
20631965880,Residential,0.9231,51,100,2
20631965890,Residential,0.1456,31,53,2
20631965900,Residential,0.0486,27,85,2
20631965910,Residential,0.2263,50,93,2
20631965920,Industrial,0.0487,0,0,2
20631965930,Residential,0.0161,31,61,2
20631965940,Education,0.0359,0,0,2
20631965950,Parkland,0.0099,0,0,2
20631965960,Parkland,0.0068,0,0,2
20631965970,Parkland,0.0213,0,0,2
20631965980,Residential,0.0792,38,138,2
20631965990,Residential,0.0445,54,89,2
20631966000,Residential,0.0313,36,45,2
20631966010,Residential,0.0525,33,67,2
20631966020,Residential,0.0387,73,235,2
20631966030,Residential,0.0373,86,174,2
20631966040,Residential,0.027,46,86,2
20631966050,Residential,0.0154,47,106,2
20631966060,Residential,0.0258,43,96,2
20631966070,Residential,0.0171,111,160,2
20631966080,Parkland,66.4204,0,0,2
20631966090,Residential,0.0838,29,12,2
20631966100,Residential,0.0646,29,13,2
20631966110,Residential,0.1008,16,16,2
20631966120,Residential,0.03,65,130,2
20631966130,Residential,0.0172,20,47,2
20631966140,Residential,0.0095,40,96,2
20631966150,Residential,0.0127,24,51,2
20631966160,Primary Production,10.0015,50,127,2
20631966170,Residential,0.0324,65,132,2
20631966180,Residential,0.0103,33,66,2
20631966190,Residential,0.005,42,78,2
20631966200,Residential,0.0049,37,80,2
20631966210,Residential,0.0063,31,62,2
20631966220,Residential,0.0063,24,62,2
20631966230,Residential,0.0214,33,71,2
20631966240,Residential,0.0037,46,44,2
20631966250,Residential,0.0913,27,69,2
20631966260,Residential,0.0597,18,30,2
20631966270,Residential,0.0657,61,139,2
20631966280,Residential,0.0063,65,127,2
20631966290,Residential,0.0124,63,112,2
20631966300,Residential,0.0397,41,101,2
20631966310,Primary Production,2.5936,64,92,2
20631966320,Residential,0.0073,64,58,2
20631966330,Commercial,0.0168,21,35,2
20631966340,Residential,0.0165,40,93,2
20631966350,Primary Production,13.0501,41,94,2
20631966360,Primary Production,38.9779,37,34,2
20631966370,Parkland,10.7988,3,3,2
20631966390,Residential,0.0047,39,76,2
20631966400,Residential,0.0024,81,132,2
20631966410,Industrial,0.134,31,72,2
20631966430,Residential,0.036,27,63,2
20631966440,Residential,0.0341,33,83,2
20631966450,Residential,0.062,24,79,2
20631966460,Residential,0.0279,27,70,2
20631966470,Parkland,0.0678,0,0,2
20631966480,Residential,0.0276,29,115,2
20631966490,Residential,0.0029,99,155,2
20631966500,Residential,0.0067,200,305,2
20631966510,Commercial,0.0058,170,185,2
20631966520,Commercial,0.0282,0,0,2
20631966530,Residential,0.0287,75,129,2
20631966540,Residential,0.0149,52,92,2
20631966550,Commercial,0.0093,0,0,2
20631966560,Residential,0.0125,45,62,2
20631966570,Residential,0.0115,52,77,2
20631966580,Residential,0.0388,63,146,2
20631966590,Residential,0.005,50,63,2
20631966610,Residential,0.0147,85,137,2
20631966620,Residential,0.0309,75,156,2
20631966630,Residential,0.0288,49,130,2
20631966640,Parkland,0.0366,0,0,2
20631966660,Residential,0.0336,58,226,2
20631966670,Residential,0.0165,34,112,2
20631966680,Residential,0.0213,35,135,2
20631966690,Residential,0.0273,52,194,2
20631966700,Residential,0.0521,40,120,2
20631966710,Residential,0.0272,32,75,2
20631966720,Residential,0.0516,48,158,2
20631966730,Residential,0.0067,40,17,2
20631966740,Residential,0.0405,41,82,2
20631966750,Residential,0.0275,45,73,2
20631966760,Residential,0.0241,32,50,2
20631966770,Residential,0.0586,47,78,2
20631966780,Residential,0.0262,26,49,2
20631966820,Residential,0.0214,25,87,2
20631966830,Residential,0.0238,30,92,2
20631966840,Residential,0.0383,48,151,2
20631966850,Residential,0.0409,65,211,2
20631966860,Commercial,0.137,4,13,2
20631966870,Residential,0.2406,48,108,2
20631966890,Residential,0.0207,34,125,2
20631966900,Residential,0.0295,41,151,2
20631966910,Commercial,0.1609,0,0,2
20631966930,Residential,0.0407,61,151,2
20631966950,Residential,0.0209,32,73,2
20631966960,Residential,0.1581,21,30,2
20631966970,Residential,0.0644,33,85,2
20631966980,Residential,0.021,43,63,2
20631966990,Residential,0.0243,33,103,2
20631967000,Residential,0.0536,62,193,2
20631967010,Residential,0.0268,27,100,2
20631967020,Residential,0.0604,48,174,2
20631967030,Residential,0.0464,29,91,2
20631967040,Parkland,208.7438,15,8,2
20631967050,Residential,0.2297,165,342,2
20631967060,Residential,0.0269,79,82,2
20631967070,Industrial,0.0823,0,0,2
20631967080,Residential,0.0445,47,111,2
20631967090,Residential,0.007,47,51,2
20631967100,Residential,0.0641,59,84,2
20631967110,Residential,0.0841,61,112,2
20631967120,Residential,0.0311,35,57,2
20631967130,Residential,0.0368,54,128,2
20631967140,Parkland,0.0887,0,0,2
20631967150,Residential,0.1191,43,91,2
20631967160,Residential,0.0597,55,182,2
20631967170,Residential,0.0185,45,86,2
20631967180,Parkland,23.5317,0,0,2
20631967200,Residential,0.0997,0,0,2
20631967210,Residential,0.016,38,107,2
20631967220,Residential,0.0575,55,113,2
20631967230,Residential,0.0716,36,90,2
20631967240,Parkland,0.02,0,0,2
20631967250,Other,1.1438,29,79,2
20631967260,Primary Production,11.2382,32,67,2
20631967270,Primary Production,10.1034,20,61,2
20631967280,Industrial,0.269,7,8,2
20631967290,Other,2.8153,43,76,2
20631967300,Residential,0.0452,258,351,2
20631967310,Residential,0.0101,33,87,2
20631967320,Transport,0.0476,0,0,2
20631967330,Residential,0.0252,43,104,2
20631967340,Residential,0.0053,28,66,2
20631967350,Residential,0.0158,29,73,2
20631967360,Parkland,0.0488,0,72,2
20631967370,Residential,0.0282,44,143,2
20631967380,Residential,0.0109,39,92,2
20631967390,Residential,0.0052,61,86,2
20631967400,Parkland,0.0062,0,0,2
20631967410,Residential,0.0049,44,55,2
20631967420,Residential,0.0279,72,188,2
20631967430,Residential,0.0246,36,104,2
20631967440,Residential,0.0288,64,166,2
20631967450,Residential,0.0275,39,122,2
20631967460,Residential,0.0236,58,101,2
20631967470,Residential,0.06,44,114,2
20631967480,Residential,0.0346,42,137,2
20631967510,Residential,0.034,42,103,2
20631967520,Residential,0.0235,33,81,2
20631967530,Residential,0.033,43,111,2
20631967540,Residential,0.022,29,62,2
20631967550,Residential,0.0045,59,93,2
20631967560,Residential,0.0111,64,130,2
20631967570,Industrial,0.0645,4,0,2
20631967580,Residential,0.0062,35,79,2
20631967590,Residential,0.0088,47,107,2
20631967600,Education,0.0414,67,128,2
20631967610,Industrial,0.0085,0,0,2
20631967630,Residential,0.0236,40,114,2
20631967640,Residential,0.033,47,152,2
20631967650,Residential,0.049,69,168,2
20631967660,Residential,0.0275,47,155,2
20631967670,Residential,0.0176,45,79,2
20631967680,Residential,0.0205,66,132,2
20631967690,Education,0.0067,0,0,2
20631967700,Residential,0.0271,67,156,2
20631967710,Residential,0.0121,32,73,2
20631967720,Primary Production,3.9233,58,142,2
20631967730,Residential,0.0696,43,25,2
20631967740,Residential,0.0225,36,123,2
20631967750,Residential,0.0288,32,125,2
20631967760,Parkland,0.013,0,0,2
20631967770,Residential,0.0218,53,123,2
20631967780,Residential,0.1932,50,62,2
20631967790,Residential,0.0215,44,67,2
20631967800,Residential,0.0165,40,78,2
20631967810,Residential,0.0168,31,72,2
20631967820,Residential,0.0132,35,47,2
20631967830,Residential,0.0173,51,106,2
20631967840,Residential,0.0314,33,82,2
20631967850,Residential,0.0304,28,63,2
20631967860,Residential,0.0027,0,30,2
20631967870,Residential,0.0604,33,102,2
20631967880,Parkland,0.0279,0,0,2
20631967890,Residential,0.0169,22,90,2
20631967900,Residential,0.0143,36,61,2
20631967910,Residential,0.0193,38,86,2
20631967920,Residential,0.0188,40,83,2
20631967930,Parkland,0.4247,0,0,2
20631967940,Residential,0.0551,50,108,2
20631967950,Residential,0.0168,28,55,2
20631967960,Residential,0.0322,30,79,2
20631967970,Residential,0.1101,40,125,2
20631967980,Parkland,0.0527,0,0,2
20631967990,Residential,0.0413,50,145,2
20631968000,Residential,0.0318,37,118,2
20631968010,Residential,0.0295,40,153,2
20631968020,Residential,0.0301,39,143,2
20631968030,Residential,0.13,59,144,2
20631968040,Residential,0.0902,21,70,2
20631968050,Residential,0.0987,34,66,2
20631968060,Residential,0.0628,29,81,2
20631968070,Residential,0.0897,38,82,2
20631968080,Residential,0.0112,31,46,2
20631968090,Residential,0.0234,26,63,2
20631968100,Residential,0.0478,41,101,2
20631968110,Residential,0.1596,42,123,2
20631968120,Residential,0.0401,53,156,2
20631968130,Residential,0.1345,42,138,2
20631968140,Residential,0.0392,95,183,2
20631968150,Residential,0.0409,77,143,2
20631968160,Residential,0.0368,44,85,2
20631968170,Parkland,0.0159,0,0,2
20631968180,Parkland,0.013,0,0,2
20631968190,Parkland,0.0306,0,0,2
20631968200,Residential,0.7408,57,174,2
20631968210,Residential,0.0304,35,72,2
20631968220,Residential,0.0581,55,161,2
20631968230,Residential,0.0422,26,81,2
20631968240,Commercial,0.0229,0,0,2
20631968250,Residential,0.0143,22,40,2
20631968260,Residential,0.0277,52,120,2
20631968270,Residential,0.0641,21,61,2
20631968280,Residential,0.0624,127,189,2
20631968290,Commercial,0.048,0,84,2
20631968300,Residential,0.0211,59,68,2
20631968310,Residential,0.0202,25,66,2
20631968320,Education,0.0538,0,0,2
20631968330,Residential,0.0191,39,126,2
20631968340,Residential,0.0178,38,118,2
20631968350,Residential,0.0163,37,127,2
20631968360,Residential,0.0144,31,92,2
20631968370,Parkland,0.0107,0,0,2
20631968390,Residential,0.0916,42,150,2
20631968400,Residential,0.0354,37,100,2
20631968410,Residential,0.0993,48,143,2
20631968420,Residential,0.0383,37,94,2
20631968430,Residential,0.0297,34,103,2
20631968440,Residential,0.0426,52,131,2
20631968450,Commercial,0.0066,0,0,2
20631968460,Residential,0.062,52,145,2
20631968470,Residential,0.0602,56,138,2
20631968480,Residential,0.0225,31,85,2
20631968490,Residential,0.014,127,138,2
20631968500,Residential,0.0212,28,51,2
20631968510,Other,2.2306,46,157,2
20631968520,Residential,0.0396,51,101,2
20631968530,Residential,0.1971,238,365,2
20631968540,Residential,0.1833,40,51,2
20631968550,Residential,0.0079,23,42,2
20631968560,Residential,0.0144,25,66,2
20631968570,Residential,0.0286,34,102,2
20631968590,Residential,0.0142,32,110,2
20631968600,Residential,0.0142,41,102,2
20631968610,Residential,0.0148,32,93,2
20631968620,Residential,0.0172,40,113,2
20631968630,Residential,0.0267,47,171,2
20631968640,Residential,0.0282,67,231,2
20631968650,Residential,0.0289,34,57,2
20631968660,Residential,0.1475,90,126,2
20631968670,Residential,0.1916,59,164,2
20631968680,Residential,0.0367,38,92,2
20631968690,Residential,0.0327,42,108,2
20631968700,Residential,0.0333,43,111,2
20631968710,Parkland,0.0133,0,0,2
20631968720,Residential,0.0279,36,72,2
20631968730,Commercial,0.0502,0,0,2
20631968740,Parkland,0.1386,0,0,2
20631968750,Commercial,0.0407,0,0,2
20631968760,Residential,0.0305,55,121,2
20631968770,Residential,0.0058,42,67,2
20631968780,Commercial,0.0373,0,0,2
20631968790,Residential,0.0322,32,85,2
20631968800,Residential,0.0352,40,105,2
20631968810,Residential,0.0579,87,194,2
20631968820,Parkland,0.0269,0,0,2
20631968830,Residential,0.0279,29,76,2
20631968840,Residential,0.0311,35,85,2
20631968860,Residential,0.0349,52,133,2
20631968870,Residential,0.0386,51,146,2
20631968880,Residential,0.0233,35,80,2
20631968890,Parkland,1.0128,0,6,2
20631968900,Residential,0.0497,26,13,2
20631968910,Residential,0.0407,0,6,2
20631968920,Residential,0.0024,36,54,2
20631968930,Residential,0.0047,94,104,2
20631968940,Residential,0.041,63,154,2
20631968950,Residential,0.0278,41,88,2
20631968960,Residential,0.03,39,91,2
20631968970,Residential,0.0278,39,79,2
20631968980,Residential,0.0242,34,94,2
20631968990,Residential,0.0289,27,64,2
20631969000,Residential,0.0288,37,92,2
20631969010,Residential,0.0264,32,97,2
20631969030,Residential,0.0358,49,142,2
20631969040,Residential,0.0201,33,110,2
20631969050,Residential,0.0181,28,93,2
20631969060,Parkland,0.019,0,0,2
20631969070,Residential,0.0814,41,140,2
20631969080,Parkland,135.0022,0,0,2
20631969090,Residential,0.0104,36,57,2
20631969100,Parkland,0.0319,0,0,2
20631969110,Residential,0.0148,35,8,2
20631969120,Residential,0.0098,20,10,2
20631969130,Residential,0.0285,34,30,2
20631969140,Residential,0.0641,24,12,2
20631969150,Parkland,0.0582,0,0,2
20631969160,Residential,0.0393,56,101,2
20631969170,Parkland,0.16,0,0,2
20631969180,Parkland,0.3272,0,0,2
20631969190,Residential,0.0256,27,57,2
20631969200,Parkland,0.0079,0,0,2
20631969220,Residential,0.0305,44,152,2
20631969230,Residential,0.0818,27,82,2
20631969240,Residential,0.0087,120,153,2
20631969250,Residential,0.0133,18,42,2
20631969260,Parkland,0.0495,0,0,2
20631969270,Residential,0.0512,54,142,2
20631969280,Parkland,0.1116,0,0,2
20631969290,Residential,0.0111,27,60,2
20631969300,Residential,0.0355,45,165,2
20631969310,Parkland,0.0086,0,0,2
20631969320,Residential,0.0737,55,144,2
20631969340,Education,0.0431,0,0,2
20631969350,Residential,0.0233,34,120,2
20631969370,Residential,0.0343,59,217,2
20631969390,Parkland,0.0202,0,0,2
20631969400,Residential,0.0177,24,78,2
20631969410,Residential,0.0268,27,92,2
20631969430,Residential,0.0519,52,152,2
20631969440,Residential,0.0123,32,70,2
20631969450,Residential,0.0245,33,64,2
20631969460,Residential,0.0136,53,128,2
20631969470,Residential,0.0169,41,106,2
20631969480,Residential,0.0145,38,101,2
20631969490,Primary Production,12.4634,49,97,2
20631969500,Residential,0.031,33,88,2
20631969510,Residential,0.1424,35,96,2
20631969520,Residential,0.0298,27,82,2
20631969530,Residential,0.0298,26,80,2
20631969540,Residential,0.0241,30,79,2
20631969550,Residential,0.004,31,50,2
20631969560,Residential,0.0342,30,100,2
20631969570,Residential,0.0183,22,58,2
20631969580,Residential,0.0049,32,46,2
20631969590,Residential,0.0141,35,76,2
20631969600,Residential,0.0159,30,87,2
20631969610,Hospital/Medical,0.0093,25,133,2
20631969640,Parkland,0.0585,0,0,2
20631969650,Residential,0.0274,35,142,2
20631969660,Residential,0.0136,55,64,2
20631969670,Residential,0.013,57,118,2
20631969680,Residential,0.0181,24,95,2
20631969690,Residential,0.0133,26,91,2
20631969700,Residential,0.0524,44,106,2
20631969710,Residential,0.027,33,87,2
20631969720,Residential,0.0159,27,81,2
20631969730,Residential,0.0228,31,96,2
20631969740,Residential,0.0241,35,108,2
20631969750,Parkland,0.0043,0,0,2
20631969770,Residential,0.0144,52,84,2
20631969780,Parkland,0.0161,0,0,2
20631969790,Residential,0.012,35,60,2
20631969800,Residential,0.017,32,95,2
20631969810,Residential,0.0104,51,89,2
20631969820,Residential,0.0234,23,93,2
20631969830,Residential,0.0284,29,92,2
20631969840,Residential,0.0613,39,115,2
20631969850,Residential,0.1085,63,167,2
20631969860,Residential,0.0407,51,137,2
20631969870,Residential,0.1009,103,194,2
20631969880,Residential,0.0392,49,129,2
20631969890,Residential,0.0198,32,45,2
20631969900,Primary Production,34.914,57,62,2
20631969910,Residential,0.0179,28,67,2
20631969920,Residential,0.0248,41,97,2
20631969930,Parkland,0.0206,0,0,2
20631969940,Residential,0.0396,52,152,2
20631969950,Residential,0.0369,50,118,2
20631969960,Residential,0.0381,45,136,2
20631969970,Residential,0.0173,22,64,2
20631969980,Residential,0.0143,22,56,2
20631969990,Residential,0.0215,20,72,2
20631970000,Residential,0.0365,49,104,2
20631970010,Residential,0.0266,24,104,2
20631970020,Residential,0.0395,46,134,2
20631970030,Parkland,0.0063,0,0,2
20631970040,Residential,0.0928,54,150,2
20631970050,Residential,0.0078,28,44,2
20631970060,Residential,0.033,73,89,2
20631970070,Residential,0.0063,21,38,2
20631970080,Residential,0.0231,24,68,2
20631970090,Residential,0.0062,34,51,2
20631970100,Residential,0.0053,27,55,2
20631970110,Residential,0.0899,165,239,2
20631970120,Residential,0.0748,71,222,2
20631970130,Residential,0.0373,7,24,2
20631970140,Residential,0.0537,61,136,2
20631970150,Primary Production,21.934,47,121,2
20631970160,Residential,0.0377,48,118,2
20631970170,Residential,0.0321,28,98,2
20631970180,Parkland,0.0087,0,0,2
20631970190,Residential,0.0247,27,88,2
20631970200,Residential,0.0175,30,82,2
20631970210,Residential,0.31,67,169,2
20631970220,Residential,0.0185,25,75,2
20631970230,Parkland,0.0607,0,0,2
20631970240,Parkland,0.0635,0,0,2
20631970250,Residential,0.0326,44,83,2
20631970260,Residential,0.0266,44,125,2
20631970270,Residential,0.0405,20,54,2
20631970280,Residential,0.0643,47,131,2
20631970290,Residential,0.2813,77,218,2
20631970300,Residential,0.17,37,106,2
20631970310,Residential,0.0459,55,149,2
20631970320,Residential,0.0073,48,72,2
20631970330,Residential,0.0119,30,61,2
20631970340,Residential,0.0101,83,56,2
20631970350,Residential,0.0039,141,67,2
20631970360,Residential,0.0158,29,93,2
20631970370,Residential,0.0839,68,208,2
20631970380,Residential,0.0563,29,115,2
20631970390,Residential,0.0362,40,104,2
20631970400,Residential,0.0241,30,83,2
20631970410,Residential,0.0674,36,95,2
20631970420,Residential,0.0351,30,74,2
20631970440,Residential,0.0156,36,75,2
20631970450,Residential,0.6667,50,115,2
20631970460,Residential,0.4486,44,83,2
20631970470,Residential,0.0579,39,54,2
20631970480,Residential,0.0212,24,67,2
20631970490,Residential,0.0473,54,165,2
20631970500,Residential,0.0432,52,147,2
20631970510,Parkland,86.0572,0,0,2
20631970530,Residential,0.0206,29,118,2
20631970540,Residential,0.0392,44,155,2
20631970550,Residential,0.0318,48,122,2
20631970560,Residential,0.047,35,63,2
20631970570,Residential,0.0446,50,151,2
20631970580,Residential,0.0238,27,89,2
20631970590,Residential,0.034,38,126,2
20631970600,Residential,0.0475,57,199,2
20631970610,Residential,0.0856,69,247,2
20631970630,Industrial,0.5903,0,4,2
20631970640,Primary Production,48.4701,3,15,2
20631970650,Primary Production,5.9453,37,96,2
20631970660,Primary Production,9.7933,30,74,2
20631970670,Primary Production,16.3318,32,76,2
20631970680,Residential,0.016,32,119,2
20631970690,Residential,0.0205,41,156,2
20631970700,Residential,0.0156,23,114,2
20631970710,Residential,0.0222,28,83,2
20631970720,Residential,0.0464,60,182,2
20631970730,Residential,0.0317,8,10,2
20631970740,Residential,0.0302,46,114,2
20631970750,Parkland,0.0184,0,0,2
20631970760,Residential,0.0379,173,169,2
20631970770,Transport,0.0251,0,0,2
20631970780,Residential,0.0208,38,95,2
20631970790,Residential,0.4451,26,58,2
